subject_id,time,k__Archaea.p__Euryarchaeota.c__Methanobacteria,k__Bacteria.p__Acidobacteria.c__Solibacteres,k__Bacteria.p__Actinobacteria.c__,k__Bacteria.p__Actinobacteria.c__Actinobacteria..class.,k__Bacteria.p__Bacteroidetes.c__Bacteroidia,k__Bacteria.p__Bacteroidetes.c__Flavobacteria,k__Bacteria.p__Bacteroidetes.c__Sphingobacteria,k__Bacteria.p__Cyanobacteria.c__,k__Bacteria.p__Cyanobacteria.c__mle1.12,k__Bacteria.p__Firmicutes.c__Bacilli,k__Bacteria.p__Firmicutes.c__Clostridia,k__Bacteria.p__Fusobacteria.c__Fusobacteria..class.,k__Bacteria.p__OP10.c__CH21,k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria,k__Bacteria.p__Proteobacteria.c__Betaproteobacteria,k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria,k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria,k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria,k__Bacteria.p__Synergistetes.c__Synergistia,k__Bacteria.p__TM7.c__TM7.3,k__Bacteria.p__Tenericutes.c__Erysipelotrichi,k__Bacteria.p__Tenericutes.c__ML615J.28,k__Bacteria.p__Tenericutes.c__Mollicutes,k__Bacteria.p__Thermi.c__Deinococci,k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae,k__Archaea.p__Crenarchaeota.c__Thaumarchaeota,k__Bacteria.p__Acidobacteria.c__Chloracidobacteria,k__Bacteria.p__Chloroflexi.c__Bljii12,k__Bacteria.p__Chloroflexi.c__SOGA31,k__Bacteria.p__Chloroflexi.c__Thermomicrobia,k__Bacteria.p__Gemmatimonadetes.c__Gemmatimonadetes..class.,k__Bacteria.p__SPAM.c__,k__Bacteria.p__SR1.c__,k__Bacteria.p__Spirochaetes.c__Spirochaetes..class.,k__Bacteria.p__Verrucomicrobia.c__Spartobacteria,k__Archaea.p__Crenarchaeota.c__Sd.NA,k__Archaea.p__Euryarchaeota.c__Halobacteria,k__Archaea.p__Euryarchaeota.c__Methanomicrobia,k__Archaea.p__Euryarchaeota.c__Thermoplasmata,k__Bacteria.p__.c__,k__Bacteria.p__ABY1_OD1.c__,k__Bacteria.p__AD3.c__ABS.6,k__Bacteria.p__AD3.c__JG37.AG.4,k__Bacteria.p__Acidobacteria.c__,k__Bacteria.p__Acidobacteria.c__Acidobacteria..class.,k__Bacteria.p__Acidobacteria.c__Acidobacteria.5,k__Bacteria.p__Acidobacteria.c__Holophagae,k__Bacteria.p__Acidobacteria.c__MVS.40,k__Bacteria.p__Acidobacteria.c__OS.K,k__Bacteria.p__Acidobacteria.c__PAUC37f,k__Bacteria.p__Acidobacteria.c__RB25,k__Bacteria.p__Acidobacteria.c__Sva0725,k__Bacteria.p__Acidobacteria.c__iii1.8,k__Bacteria.p__Aquificae.c__Aquificae..class.,k__Bacteria.p__BRC1.c__,k__Bacteria.p__BRC1.c__PRR.11,k__Bacteria.p__Bacteroidetes.c__,k__Bacteria.p__CCM11b.c__,k__Bacteria.p__Caldithrix_KSB1.c__Caldithrixae,k__Bacteria.p__Chlamydiae.c__Chlamydiae..class.,k__Bacteria.p__Chlorobi.c__,k__Bacteria.p__Chlorobi.c__BSV19,k__Bacteria.p__Chlorobi.c__OPB56,k__Bacteria.p__Chlorobi.c__SJA.28,k__Bacteria.p__Chlorobi.c__ZB1,k__Bacteria.p__Chloroflexi.c__,k__Bacteria.p__Chloroflexi.c__Anaerolineae,k__Bacteria.p__Chloroflexi.c__Chloroflexi..class.,k__Bacteria.p__Chloroflexi.c__Chloroflexi.4,k__Bacteria.p__Chloroflexi.c__Ktedonobacteria,k__Bacteria.p__Chloroflexi.c__TK17,k__Bacteria.p__Chloroflexi.c__Thermobacula,k__Bacteria.p__Cyanobacteria.c__S15B.MN24,k__Bacteria.p__Cyanobacteria.c__SM1D11,k__Bacteria.p__Cyanobacteria.c__YS2,k__Bacteria.p__Deferribacteres.c__Deferribacteres..class.,k__Bacteria.p__Elusimicrobia.c__Elusimicrobia..class.,k__Bacteria.p__Fibrobacteres.c__Fibrobacteres..class.,k__Bacteria.p__GN02.c__,k__Bacteria.p__GN02.c__VC12.cl04,k__Bacteria.p__Lentisphaerae.c__,k__Bacteria.p__Lentisphaerae.c__Lentisphaerae..class.,k__Bacteria.p__MVP.15.c__,k__Bacteria.p__NC10.c__,k__Bacteria.p__NKB19.c__,k__Bacteria.p__Nitrospirae.c__Nitrospira..class.,k__Bacteria.p__OP10.c__,k__Bacteria.p__OP10.c__5B.18,k__Bacteria.p__OP10.c__CL500.48,k__Bacteria.p__OP10.c__OS.L,k__Bacteria.p__OP10.c__S1a.1H,k__Bacteria.p__OP10.c__SJA.176,k__Bacteria.p__OP10.c__SJA.22,k__Bacteria.p__OP11.c__,k__Bacteria.p__OP3.c__,k__Bacteria.p__OP8.c__OP8,k__Bacteria.p__Planctomycetes.c__FFCH393,k__Bacteria.p__Planctomycetes.c__Kueneniae,k__Bacteria.p__Planctomycetes.c__PW285,k__Bacteria.p__Planctomycetes.c__Phycisphaerae,k__Bacteria.p__Planctomycetes.c__Planctomycea,k__Bacteria.p__Planctomycetes.c__agg27,k__Bacteria.p__Planctomycetes.c__vadinHA49,k__Bacteria.p__SC3.c__,k__Bacteria.p__SC4.c__,k__Bacteria.p__Spirochaetes.c__Brachyspirae,k__Bacteria.p__Spirochaetes.c__Leptospirae,k__Bacteria.p__Spirochaetes.c__SP_WWE1,k__Bacteria.p__TM6.c__,k__Bacteria.p__TM7.c__,k__Bacteria.p__TM7.c__TM7.1,k__Bacteria.p__Tenericutes.c__,k__Bacteria.p__Thermotogae.c__Thermotogae..class.,k__Bacteria.p__Verrucomicrobia.c__,k__Bacteria.p__Verrucomicrobia.c__Opitutae,k__Bacteria.p__Verrucomicrobia.c__TP21,k__Bacteria.p__WPS.2.c__,k__Bacteria.p__WS3.c__PRR.12,k__Bacteria.p__ZB2.c__
M3_173,2,0,0.000206,7.5e-05,0.100517203,0.004928416,0.007758039,0.037459711,0.405029608,0,0.075275467,0.014935162,0.00363541,0,0.050445994,0.12886965,0.001255528,0.0003,0.156247658,3.75e-05,1.87e-05,0.000581,0,0.000843,0.0003,0.000637,0.000543,0.00075,5.62e-05,0.002117532,0.001667791,0.0006,1.87e-05,0,3.75e-05,0.00015,0,0,0,0,0,0,0,0,1.87e-05,0.003204407,5.62e-05,0,0,0,0,0,7.5e-05,5.62e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75e-05,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337,0,0,7.5e-05,0,0,0,0,0,0,0,1.87e-05,0,0,0.000394,0.000281,0,0,0,5.62e-05,0,0,0,1.87e-05,0,0,0,0,0,0,0,0,0,0
M3_177,2,0,0.000141,0.000987,0.137302209,0.030236566,0.005608648,0.005718314,0.19107003,0,0.264624785,0.166786777,0.003524988,0,0.016794611,0.04414852,0.000204,0.002146326,0.125426915,0.000141,4.7e-05,0.000423,0,0.000815,0.000251,0.00011,0.000157,0.00011,0.000125,0.000689,0.000329,1.57e-05,0,4.7e-05,0.000517,0.000188,0,0,0,0,0,0,0,0,0,0.001096663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57e-05,7.83e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_180,2,0,8.02e-05,2.01e-05,0.028101494,0.002808144,0.003229365,0.108093471,0.504904222,0,0.033136095,0.007421522,0.003670645,0,0.019556714,0.042262561,0.000241,0.00012,0.241921573,2.01e-05,0,0.000562,0,0.001083141,0.00016,0.0001,0.000180524,0.000221,2.01e-05,0.000421,0.000321,0.0001,0,0,0.0001,2.01e-05,0,0,0,0,0,0,0,0,0,0.000722,0,0,0,0,0,0,2.01e-05,0,0,0,2.01e-05,0,4.01e-05,0,0,0,0,0,0,0,0,0,0,0,0,4.01e-05,0,0,0,0,4.01e-05,0,0,0,0,0,0,0,0,0,4.01e-05,0,2.01e-05,0,0,0,0,0,0,0,0,0,0,0,4.01e-05,8.02e-05,0,0,0,4.01e-05,0,0,0,0,0,0,0,0,0,2.01e-05,0,0,0,0
M3_181,2,0,0.000404,5.27e-05,0.116686299,0.023980731,0.029694615,0.017018583,0.142407567,0,0.209936884,0.041632237,0.016121943,0,0.074684857,0.065015208,0.001969092,0.000651,0.240686369,0,0,0.00267234,0,0.004571107,0.000545,0.000985,0.000598,0.000633,0.000211,0.001722956,0.001564725,0.000897,3.52e-05,0.000158,0.00044,0.000299,0,0,0,0,0,0,0,0,0,0.002197648,0.000105,0,3.52e-05,0,0,0,0,0.000105,0,0,8.79e-05,0,0,0,0,0,0,0,0,0,0,7.03e-05,0,0,0,1.76e-05,0,1.76e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000105,0,0,5.27e-05,0,1.76e-05,0,0,0,0,0,0,0,0,0.00044,0.000281,0,0,1.76e-05,0.000105,0,0,0,0,0,0,0,0,0,7.03e-05,0,0,0,0
M3_182,2,0,0.000135,1.69e-05,0.10178647,0.010227754,0.007061214,0.141698417,0.055913978,0,0.165845398,0.053035306,0.004030141,0,0.076149352,0.329235458,0.000711,0.001100669,0.047294895,0,0,0.000356,0,0.002472272,0,0.000203,0.000135,0.000169,0,0.000288,0.000982,0.000203,0,0,0,0.000119,0,0,0,0,0,0,0,0,0,0.000542,0,0,0,0,0,0,0,0,5.08e-05,0,0,0,0,0,0,0,0,0,0,0,0,5.08e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152,3.39e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_183,2,0,0,1.58e-05,0.068348443,0.037035869,0.004178163,0.001813165,0.138478518,0,0.558959401,0.038817501,0.012234923,0,0.006180528,0.056239653,0.000189,0.002144265,0.073220339,1.58e-05,1.58e-05,0.000631,0,9.46e-05,0.000505,3.15e-05,4.73e-05,1.58e-05,0,0.00011,0.000158,3.15e-05,0,0,4.73e-05,4.73e-05,0,0,0,0,0,0,0,0,0,0.000173,1.58e-05,0,0,0,0,0,0,0,0,0,0,1.58e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58e-05,0,1.58e-05,0,0,0,0,0,0,0,0,0,7.88e-05,3.15e-05,0,0,0,1.58e-05,0,0,0,0,0,0,0,0,0,1.58e-05,0,0,0,0
M3_185,2,1.4e-05,0.000238,0.001050111,0.150697974,0.013665449,0.047759062,0.023662508,0.083518853,0,0.213690651,0.053527674,0.027064869,0,0.053233643,0.09689027,0.002688285,0.000602,0.208706123,4.2e-05,0,0.00226824,0,0.008568908,0.001638174,0.001050111,0.000574,0.000322,8.4e-05,0.001876199,0.001400148,0.000882,0.000126,0.000112,0.00014,0.000266,0,0,0,0,0,0,0,0,2.8e-05,0.002604276,0,0,0,0,0,0,0,1.4e-05,0,0,2.8e-05,0,0,0,2.8e-05,0,0,0,0,0,0,0,0,0,0,0,0,9.8e-05,0,0,0,1.4e-05,0,0,0,0,0,0,0,0,0.000126,0,0,0.000112,4.2e-05,0,0,0,0,0,0,4.2e-05,0,0,0.000112,0.000294,0,0,0,5.6e-05,0,0,0,0,0,0,0,0,0,2.8e-05,0,0,1.4e-05,0
M3_186,2,0,7.83e-05,0.000313,0.065281202,0.009484299,0.009562574,0.010462735,0.517527037,0,0.128957771,0.031975265,0.002087329,0,0.011402033,0.018551133,0.00017,0.00047,0.190168682,3.91e-05,0,0.000496,0,0.000561,0.000391,0.000144,0.000144,0.000144,1.3e-05,0.000248,0.000248,9.13e-05,0,0.00013,0.000222,5.22e-05,0,0,1.3e-05,0,0,0,0,0,1.3e-05,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,1.3e-05,0,0,0,0,0,0,0,0,0,1.3e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3e-05,1.3e-05,0,0,0,0,0,0,0,0,0,0.000104,2.61e-05,0,0,0,7.83e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_187,2,0,1.67e-05,8.35e-05,0.031732777,0.005110647,0.005979123,0.003640919,0.101294363,0,0.227624217,0.009653445,0.003524008,0,0.164108559,0.087665971,0.000217,0.000267,0.356058455,0,1.67e-05,0.000184,0,0.000651,0.000351,5.01e-05,0.000134,0.000117,0,0.000451,0.000167,0.00015,3.34e-05,0,5.01e-05,1.67e-05,0,1.67e-05,0,0,0,0,0,0,0,0.000484,0,0,0,0,0,0,0,0,0,0,1.67e-05,0,0,0,0,0,0,0,0,0,0,3.34e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34e-05,3.34e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_191,2,0,0.000446,0.000326,0.139414094,0.016130415,0.074258189,0.011964962,0.042220203,0,0.093354132,0.019335927,0.037163378,0,0.029518145,0.127089154,0.001902738,0.000514,0.3804618,5.14e-05,0.000223,0.00036,0,0.01107359,0.000789,0.000651,0.00096,0.001011365,0.000223,0.001559902,0.001508477,0.001285633,0,0.00084,0.000343,0.000103,0,0,0,0,0,0,1.71e-05,0,3.43e-05,0.003291222,1.71e-05,0,3.43e-05,0,0,0,5.14e-05,0,0,0,1.71e-05,0,1.71e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.43e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000291,0,0,3.43e-05,1.71e-05,0,0,0,0,0,0,6.86e-05,0,0,0.00036,0.000549,0,0,0,3.43e-05,0,0,0,0,0,0,0,0,1.71e-05,3.43e-05,0,0,0,0
M3_192,2,1.97e-05,1.97e-05,9.85e-05,0.037571172,0.004551096,0.008314124,0.007723073,0.444648029,0,0.039088205,0.00516185,0.008058002,0,0.096144374,0.027602104,0.000552,0.000236,0.313690722,9.85e-05,0,0.000118,0,0.002226294,0.000217,9.85e-05,0.000296,0.000197,5.91e-05,0.00069,0.000256,0.000217,1.97e-05,1.97e-05,7.88e-05,0.000118,0,0,0,0,0,0,0,0,0,0.0011427,3.94e-05,0,1.97e-05,0,0,0,5.91e-05,3.94e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94e-05,0,0,0,3.94e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000138,0,1.97e-05,0,0,0,0,0,0,0,0,0,0,0,7.88e-05,0.000138,0,0,0,1.97e-05,0,0,0,0,0,0,0,0,1.97e-05,1.97e-05,0,0,0,0
M3_195,2,0,0.000228,0.000114,0.272586331,0.023940858,0.012435538,0.012566094,0.05507866,0,0.236601606,0.100267641,0.038122593,0,0.040080945,0.083915399,0.001566682,0.000947,0.103368366,0,0,0.000963,0,0.007278543,0.000898,0.00049,0.000816,0.000343,0.000114,0.001272929,0.000653,0.000636,0,6.53e-05,8.16e-05,0.000147,0,0,0,0,0,0,0,0,1.63e-05,0.002986487,4.9e-05,0,0,0,0,0,4.9e-05,0,0,0,4.9e-05,0,0,0,0,0,0,0,0,0,0,3.26e-05,1.63e-05,0,0,0.000114,0,0,0,0,1.63e-05,0,0,0,0,0,0,0,0,0,0.000163,0,0,4.9e-05,3.26e-05,0,0,0,0,0,0,0,0,0,0.000163,0.000588,0,0,0,8.16e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.63e-05,0
M3_198,2,0,6.85e-05,1.37e-05,0.21354609,0.042501027,0.008834406,0.004232297,0.121558691,0,0.335351322,0.077852349,0.017148336,0,0.012587317,0.077345569,0.000562,0.002095603,0.082509245,0,2.74e-05,0.00063,0,0.000603,0.000164,9.59e-05,0.000151,0.000123,4.11e-05,0.000233,0.000507,6.85e-05,5.48e-05,0,4.11e-05,0,0,0,0,0,0,0,0,0,0,0.000575,1.37e-05,0,0,0,5.48e-05,0,1.37e-05,0,0,0,0.000123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37e-05,0,0,0,0,0,0,0,0,0,0,8.22e-05,0.000151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_201,2,0,0.000248,8.86e-05,0.078927312,0.003279037,0.003438558,0.01159184,0.559279675,0,0.126127723,0.010156153,0.003349935,0,0.032329534,0.023945834,0.001063472,0.000213,0.136851061,0,1.77e-05,0.000266,0,0.001382513,0.000674,0.000372,0.000319,0.000549,5.32e-05,0.001081196,0.000798,0.000372,5.32e-05,1.77e-05,3.54e-05,0.00016,0,0,0,0,0,0,0,0,3.54e-05,0.002002871,1.77e-05,0,1.77e-05,0,0,0,1.77e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106,0,0,0,8.86e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106,0,0,0,1.77e-05,0,0,0,0,0,0,0,0,0,0.00016,0.000248,0,0,0,5.32e-05,0,0,0,0,1.77e-05,0,0,0,1.77e-05,5.32e-05,0,0,0,0
M3_203,2,0,0,0.000133,0.125952488,0.012135399,0.003718645,0.067549845,0.04649966,0,0.399123462,0.058983681,0.017646961,0,0.041054501,0.182844431,0.000149,0.001743115,0.039859223,0,0,0.000149,0,0.000116,0.001162076,0,1.66e-05,8.3e-05,1.66e-05,9.96e-05,0.000183,6.64e-05,4.98e-05,0.000199,8.3e-05,0.000116,0,0,0,0,0,0,0,0,0,4.98e-05,0,0,0,0,0,0,4.98e-05,0,0,0,1.66e-05,1.66e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32e-05,0,0,0,0
M3_204,2,0,7.96e-05,3.18e-05,0.256742128,0.022686025,0.004139205,0.013882256,0.009440571,0,0.381364027,0.121804056,0.005858567,0,0.010921132,0.079058809,0,0.001050721,0.092288343,1.59e-05,1.59e-05,0.000239,0,4.78e-05,3.18e-05,0,0,0,0,1.59e-05,7.96e-05,1.59e-05,0,7.96e-05,7.96e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_205,2,0,0,0.000105,0.201275604,0.022217939,0.003153966,0.004818559,0.075887929,0,0.447092218,0.07735978,0.008533231,0,0.013124003,0.034080356,0.000333,0.000718,0.108741743,0,0,0.000263,0,0.000421,0.000456,5.26e-05,0.000158,0.000263,0,0.000438,8.76e-05,0.000263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014,0,0,0,0,0,0,0,0,0,0,1.75e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_206,2,0,1.97e-05,1.97e-05,0.033632948,0.014377594,0.006529906,0.001258777,0.712703814,0,0.087268651,0.013453179,0.008103377,0,0.004897429,0.025293551,0.000334,0.001180103,0.087858702,9.83e-05,3.93e-05,0.000924,0,0.000747,0.000354,3.93e-05,0.000118,1.97e-05,1.97e-05,9.83e-05,3.93e-05,9.83e-05,1.97e-05,3.93e-05,0.000197,0,0,0,0,0,0,0,0,0,0,0.000157,0,0,0,0,0,0,0,1.97e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97e-05,1.97e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_209,2,0,0,0,0.109610976,0.013610393,0.006095564,0.004603515,0.042432403,0,0.309072383,0.05063867,0.010389752,0,0.152243531,0.047545398,0.000455,0.000764,0.249517814,0.000127,0,0.0002,0,3.64e-05,0.000764,0.000182,5.46e-05,0.000419,3.64e-05,0.000273,0.000528,7.28e-05,0,0,0.000182,0,0,0,0,0,0,0,0,0,0,9.1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82e-05,0,0,0,0
M3_211,2,9.42e-05,3.14e-05,0.00011,0.233566324,0.033456373,0.003251394,0.00141365,0.060394251,0,0.408152046,0.1292704,0.008607555,0,0.005890207,0.031178827,0.000126,0.000911,0.080907877,0,0,0.000236,0,1.57e-05,0.001664965,0,1.57e-05,9.42e-05,0,9.42e-05,9.42e-05,6.28e-05,0,0.000126,0,3.14e-05,0,0,0,0,0,0,0,0,0,6.28e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14e-05,0,0,0,0,0,0,3.14e-05,0,1.57e-05,0,0
M3_214,2,0,3.63e-05,5.44e-05,0.068705891,0.003374517,0.002975381,0.021244943,0.649068379,0,0.101779786,0.012010378,0.002558102,0,0.01400606,0.054137412,0.00029,0.000218,0.06629293,3.63e-05,0,0.000562,0,0.0002,3.63e-05,0.000127,0.000145,0.000163,0,0.000544,0.000181,9.07e-05,1.81e-05,3.63e-05,0,9.07e-05,0,0,0,0,0,0,0,0,0,0.000653,0,0,0,0,0,0,0,9.07e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81e-05,0,0,0,0,0,0,0,0,5.44e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81e-05,0,0,0,0,0,0,0,0,0,9.07e-05,0,1.81e-05,0,5.44e-05,0,0,0,0,0,0,0,0,0,1.81e-05,0,0,0,0
M3_217,2,4.34e-05,0.000116,5.79e-05,0.329320175,0.013935114,0.001866698,0.002633635,0.008870431,0,0.374772089,0.182227303,0.003111163,0,0.008537609,0.01216971,0.000347,0.002575753,0.055103754,0,1.45e-05,5.79e-05,0,5.79e-05,0.001693051,8.68e-05,0.000188,0.000101,4.34e-05,0.000289,0.000275,0.000101,1.45e-05,0,0,2.89e-05,0,0,0,0,0,0,0,0,2.89e-05,0.000492,0,0,0,0,2.89e-05,0,2.89e-05,4.34e-05,0,0,1.45e-05,5.79e-05,0,0,0,0,0,0,0,0,0,5.79e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34e-05,0,7.24e-05,0,0.000174,0,0,0,0,0,0,0,0,0,5.79e-05,0.000232,0,0,0,2.89e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_218,2,0,1.83e-05,0.000439,0.212381614,0.018411526,0.003547007,0.001224997,0.027662998,0,0.50758767,0.099041942,0.012012287,0,0.005283943,0.038048049,7.31e-05,0.001261564,0.071324094,0.000768,0,0.000183,0,0,0.000165,0,0,0.000146,0,1.83e-05,1.83e-05,1.83e-05,0,0,0.000274,0,0,0,0,0,0,0,0,0,0,7.31e-05,0,0,0,0,1.83e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_219,2,0,0,0.00056,0.294800829,0.021479268,0.003667606,0.001239515,0.012598907,0,0.39262064,0.125581553,0.009050158,0,0.006333413,0.034502666,0.000119,0.001341393,0.093710735,0.00017,5.09e-05,0.000238,0,3.4e-05,0.000475,0,0.000238,6.79e-05,0,0.000153,0.000187,3.4e-05,0,0,1.7e-05,0,0,0,0,0,0,0,0,0,0,0.000272,0,0,0,0,0,0,0,3.4e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.7e-05,0,6.79e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000102,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79e-05,0,8.49e-05,0,0
M3_221,2,0,9.09e-05,1.82e-05,0.374820445,0.037092932,0.002436497,0.002927432,0.004236595,0,0.366074513,0.140680401,0.004691165,0,0.009200502,0.026492354,0.000127,0.001800098,0.027292398,1.82e-05,0,0.000182,0,0,0.000491,0.000109,1.82e-05,0.000182,0,0.000273,0.000182,0.000255,0,0,1.82e-05,7.27e-05,0,0,0,0,0,0,0,0,0,0.000127,0,0,0,0,0,0,1.82e-05,0,0,0,1.82e-05,0,0,0,3.64e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3_222,2,0,8.13e-05,9.75e-05,0.334275871,0.02824363,0.004273921,0.004485179,0.039684087,0,0.312061232,0.139040562,0.01475559,0,0.012399246,0.034207618,0.00052,0.006158996,0.064856344,0.00091,1.63e-05,0.001056292,0,4.88e-05,0.000585,4.88e-05,0.000146,0.000146,1.63e-05,0.000146,0.000195,0.000195,4.88e-05,1.63e-05,0.000423,4.88e-05,0,4.88e-05,0,0,0,0,0,0,0,0.000228,0,3.25e-05,0,0,0,0,1.63e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88e-05,0,0,0,0,0,0,0,0,0,0,9.75e-05,0.000163,0,0,0,0.000114,0,0,0,0,0,0,0,0,0,4.88e-05,0,0,1.63e-05,0
M3_223,2,0,0,0.000109,0.352017131,0.033715241,0.007627741,0.001860043,0.024368132,0,0.340450474,0.113228191,0.00708067,0,0.006424184,0.048908201,0.000125,0.001187927,0.060881254,0.000125,0,0.000219,0,0,0.000328,4.69e-05,3.13e-05,7.82e-05,0,0.000109,4.69e-05,0.000188,0,0,7.82e-05,0,0,0,0,0,0,0,0,0,0,0.000516,0,0,0,0,0,0,6.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56e-05,0.000156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
